v(V),z(Ohms),phi(º),cs(Farads)
0.000,6.98006e+07,-8.78748e+01,2.37847e-14
2.000,7.38023e+07,-8.64687e+01,2.19696e-14
4.000,8.79894e+07,-8.86275e+01,1.93960e-14
