v(V),z(Ohms),phi(º),cs(Farads)
0.000,6.48979e+07,-7.62915e+01,2.57178e-14
2.000,6.13411e+07,-1.04607e+02,2.71574e-14
4.000,8.13848e+07,-1.00904e+02,2.26027e-14
